127.0.0.1 - - [27/Mar/2020:19:51:45 +0100] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:18 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:18 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:25 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:25 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:25 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:20:21:25 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:12 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:12 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:12 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:13 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:18 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:18 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:18 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:19 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:22 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:22 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:22 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:23 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:29 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:29 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:29 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:29 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:59 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:59 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:59 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:30:59 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:05 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:05 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:05 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:05 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:09 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:09 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:09 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:09 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:15 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:15 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:15 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:31:15 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:33:58 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:33:58 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:33:58 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:33:58 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:04 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:04 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:04 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:04 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:08 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:08 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:08 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:08 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:14 +0100] "GET /Ej06_Selenium/index.html HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:14 +0100] "GET /Ej06_Selenium/imagenes/imagen1.png HTTP/1.1" 200 39686
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:14 +0100] "GET /Ej06_Selenium/imagenes/imagen2.png HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [27/Mar/2020:21:34:15 +0100] "GET /favicon.ico HTTP/1.1" 404 1013
